2.1233933162  2.40384615385
4.42673521851  4.08653846154
4.42673521851  6.97115384615
4.67866323907  9.375
4.67866323907  5.28846153846
4.7146529563  4.32692307692
4.93059125964  4.56730769231
5.14652956298  6.00961538462
4.93059125964  8.17307692308
4.96658097686  8.41346153846
4.85861182519  5.76923076923
5.39845758355  3.36538461538
5.43444730077  7.69230769231
5.54241645244  9.375
5.72236503856  10.0961538462
5.86632390746  7.93269230769
6.01028277635  7.93269230769
6.26221079692  10.0961538462
6.6940874036  17.0673076923
6.6940874036  11.5384615385
6.83804627249  11.5384615385
7.52185089974  14.6634615385
7.80976863753  16.5865384615
7.88174807198  14.6634615385
8.16966580977  17.5480769231
8.34961439589  16.8269230769
8.24164524422  14.9038461538
8.56555269923  12.0192307692
8.81748071979  13.2211538462
9.10539845758  10.5769230769
9.03341902314  6.25
9.60925449871  9.375
9.8971722365  7.69230769231
9.75321336761  15.3846153846
9.75321336761  18.75
9.93316195373  14.1826923077
10.0051413882  17.0673076923
10.1850899743  16.8269230769
10.1491002571  20.4326923077
9.93316195373  20.4326923077
9.86118251928  22.1153846154
9.93316195373  20.4326923077
9.46529562982  23.5576923077
10.0411311054  27.1634615385
10.1131105398  28.6057692308
10.293059126  26.2019230769
10.7969151671  18.9903846154
10.940874036  20.6730769231
11.1208226221  25.9615384615
11.5526992288  17.3076923077
11.6966580977  19.2307692308
11.8766066838  20.6730769231
11.8406169666  20.9134615385
12.0925449871  22.1153846154
12.3084832905  29.8076923077
12.8123393316  32.4519230769
12.7403598972  26.2019230769
12.7763496144  21.875
13.35218509  26.4423076923
13.6401028278  27.4038461538
13.5321336761  24.0384615385
